Wordnum_1,Analyzed_1,Word_1,Onset_1,Offset_1,Cloze_1,,,Wordnum_p2,Wordnum_2,Analyzed_2,Word_2,Onset_2,Offset_2,Cloze_2
2178,0,hunt.,809.559999,809.879999,0.13,,,2178,4434,0,"came,",809.59,809.93,0.17
2179,0,Megan,810.440001,810.750001,0.27,,,2179,4435,0,and,810.109999,810.339999,0.73
2180,0,turned,810.75,811.03,0.07,,,2180,4436,0,guess,810.37,810.81,0.00
2181,0,and,811.03,811.19,0.23,,,2181,4437,0,what?,810.84,811.37,0.53
2182,0,skipped,811.19,811.51,0.03,,,2182,4438,0,It,811.94,812.1,0.00
2183,0,off,811.51,811.7,0.10,,,2183,4439,0,turned,812.1,812.39,0.00
2184,0,to,811.7,811.81,0.50,,,2184,4440,0,out,812.39,812.56,0.90
2185,0,play,811.81,811.99,0.07,,,2185,4441,0,that,812.56,812.68,0.13
2186,0,with,811.99,812.14,0.87,,,2186,4442,0,her,812.69,812.85,0.07
2187,0,her,812.14,812.25,0.53,,,2187,4443,0,birthday,812.85,813.22,0.10
2188,0,other,812.25,812.47,0.07,,,2188,4444,1,present,813.22,813.58,0.20
2189,1,friends.,812.47,812.94,0.93,,,2189,4445,0,from,813.59,813.82,0.17
2190,0,And,813.89,814.06,0.00,,,2190,4446,0,Mom,813.82,814.24,0.00
2191,0,just,814.06,814.33,0.07,,,2191,4447,0,was,814.26,814.46,0.60
2192,0,like,814.33,814.52,0.17,,,2192,4448,0,a,814.46,814.53,0.90
2193,0,"that,",814.52,814.85,0.83,,,2193,4449,0,giant,814.53,815.03,0.00
2194,0,one,815.06,815.35,0.03,,,2194,4450,0,glass,815.06,815.44,0.00
2195,0,suspect,815.35,815.88,0.37,,,2195,4451,0,aquarium,815.45,816.11,0.27
2196,0,was,815.88,816.05,0.80,,,2196,4452,0,with,816.22,816.4,0.53
2197,0,down,816.08,816.39,0.10,,,2197,4453,0,a,816.4,816.42,0.83
2198,0,"already,",816.39,816.82,0.03,,,2198,4454,0,note,816.42,816.62,0.00
2199,0,and,817.11,817.32,0.53,,,2199,4455,0,inside,816.65,817.04,0.07
2200,0,Tully,817.5,817.65,0.10,,,2200,4456,0,from,817.04,817.24,0.30
2201,0,was,817.65,817.85,0.43,,,2201,4457,0,Mr,817.24,817.54,0.53
2202,0,no,817.86,818.14,0.03,,,2202,4458,0,Hornswoggle.,817.54,818.24,0.50
2203,0,closer,818.139999,818.589999,0.53,,,2203,4459,0,It,818.599999,818.759999,0.33
2204,0,to,818.59,818.73,1.00,,,2204,4460,0,said:,818.76,819.16,0.60
2205,0,solving,818.73,819.2,0.30,,,2205,4461,0,When,819.48,819.67,0.03
2206,0,the,819.2,819.29,0.97,,,2206,4462,0,Coco's,819.74,820.22,0.20
2207,0,mystery,819.29,819.78,0.20,,,2207,4463,0,hatchlings,820.24,820.55,0.00
2208,0,of,819.83,820,0.73,,,2208,4464,0,get,820.57,820.73,0.03
2209,0,the,820,820.05,0.87,,,2209,4465,0,big,820.75,820.93,0.20
2210,0,turtle,820.05,820.4,0.40,,,2210,4466,0,"enough,",820.929999,821.249999,0.50
2211,0,snatcher.,820.4,820.85,0.07,,,2211,4467,0,Tully,821.63,821.94,0.00
,,,,,,,,2212,4468,0,will,821.94,822.11,0.20
,,,,,,,,2213,4469,0,have,822.11,822.31,0.27
,,,,,,,,2214,4470,0,two,822.309999,822.659999,0.00
,,,,,,,,2215,4471,0,Cagle's,822.7,823.08,0.00
,,,,,,,,2216,4472,0,Map,823.09,823.33,0.10
,,,,,,,,2217,4473,1,turtles,823.33,823.72,0.80
,,,,,,,,2218,4474,0,for,823.719999,823.889999,0.37
,,,,,,,,2219,4475,0,her,823.889999,824.029999,0.60
,,,,,,,,2220,4476,0,very,824.03,824.42,0.07
,,,,,,,,2221,4477,0,own.,824.469999,824.799999,0.67
,,,,,,,,2222,4478,0,Except,825.28,825.72,0.00
,,,,,,,,2223,4479,0,she,825.73,825.94,0.20
,,,,,,,,2224,4480,0,may,825.94,826.06,0.00
,,,,,,,,2225,4481,0,have,826.059999,826.139999,0.33
,,,,,,,,2226,4482,0,to,826.139999,826.229999,0.43
,,,,,,,,2227,4483,0,share,826.23,826.47,0.03
,,,,,,,,2228,4484,0,with,826.469999,826.629999,0.17
,,,,,,,,2229,4485,0,me,826.629999,826.809999,0.00
,,,,,,,,2230,4486,0,too!,826.809999,827.069999,0.00
,,,,,,,,2231,4487,0,So,828.029999,828.409999,0.03
,,,,,,,,2232,4488,0,that,828.92,829.12,0.03
,,,,,,,,2233,4489,0,was,829.12,829.26,0.03
,,,,,,,,2234,4490,0,the,829.26,829.38,0.47
,,,,,,,,2235,4491,0,story,829.38,829.77,0.00
,,,,,,,,2236,4492,0,of,829.77,829.91,0.80
,,,,,,,,2237,4493,0,how,829.91,830.26,0.10
,,,,,,,,2238,4494,0,my,830.29,830.53,0.03
,,,,,,,,2239,4495,0,"sister,",830.53,831.05,0.20
,,,,,,,,2240,4496,0,the,831.35,831.49,0.07
,,,,,,,,2241,4497,0,greatest,831.49,831.95,0.03
,,,,,,,,2242,4498,0,detective,831.95,832.49,0.60
,,,,,,,,2243,4499,0,in,832.49,832.59,0.40
,,,,,,,,2244,4500,0,the,832.59,832.7,0.83
,,,,,,,,2245,4501,1,world,832.7,833.15,0.53
,,,,,,,,2246,4502,0,solved,833.28,833.59,0.60
,,,,,,,,2247,4503,0,Watson,833.59,834.02,0.00
,,,,,,,,2248,4504,0,Elementary's,834.25,834.72,0.13
,,,,,,,,2249,4505,0,greatest,834.76,835.23,0.07
,,,,,,,,2250,4506,0,mystery:,835.23,835.76,0.43
,,,,,,,,2251,4507,0,The,836.09,836.23,0.73
,,,,,,,,2252,4508,1,case,836.23,836.61,0.43
,,,,,,,,2253,4509,0,of,836.63,836.84,0.97
,,,,,,,,2254,4510,0,the,836.84,836.9,0.90
,,,,,,,,2255,4511,0,turtle,836.9,837.21,0.33
,,,,,,,,2256,4512,0,snatcher.,837.35,837.79,0.37
,,,,,,,,,,,,,,
,,,,,,,,,,78,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,78,,,,
